"setor_economatica","setor_bovespa","id_cvm","codigo","listagem_bovespa","at","k","ll","d_cp","d_lp","v","depreciacao","caixa","dividendos","qtd_acoes","pl","v_merc","ebit","desp_fin","div_onerosa","fcl","cap_giro","ano"
"Maquinas Industriais","Bens industriais","00751","ROMI3","Novo Mercado",1296840756.7,270334771.68,87703937.325,378742856.31,189743121.37,776235338.29,34753315.53,105365629.49,22719225.678,62857647,726657101.56,553248606.69,48077890.81,2734450.9215,327412649.87,28618289.331,349355078.5,2018
"Maquinas Industriais","Bens industriais","00751","ROMI3","Novo Mercado",1368580192.8,269498711.79,129791004.01,395816316.99,213138561.86,766255802.07,33580859.781,147951774.82,45948962.305,62857647,758025748.74,1104232226,104595349.38,8350170.8685,349820308.65,83470678.321,365110270.29,2019
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",949281626.62,433769398.29,265356339.38,400955621.72,923574835.49,2221638645.7,8928306.664,1133118.4269,0,900959000,375573768.96,961483662.39,221409674.27,63096366.523,139671843.28,846506.11896,46916101.927,2010
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",942480731.52,459450301.48,34767038.474,308621028.45,961151136.54,3685482878.4,29865137.951,1339299.9835,0,931318000,327181911.28,1865879332.8,22038994.822,69432377.768,102481482.38,530883.6540503,142425791.47,2011
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",471711057.76,341449905.6,542249224.91,261409279.35,981536910.64,2753733706.5,26999519.759,68001.418578,0,931318000,771714098.74,353507414.52,465611626.17,99659035.51,55135845.842,88222970.855,141092595.51,2012
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",425034538.53,298200576.39,647577761.1,417780622.44,1293860229.9,161792896.62,24204379.245,49975.68821258,0,931318000,1285532952,355181099.23,568197837.68,82071004.858,54519523.287,530883.6540503,310406752.3,2013
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",417607529.31,257953275.32,243740594.22,524030144,1346449198.5,312421883.53,22102785.096,1797081.0434,0,1353699000,1451376431.9,461681584.65,204738688.63,42018902.967,55554727.264,1782651.9256,390728706.2,2014
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",437344773.27,209509948.74,572033380.67,1089662230.7,1213223877.8,841665420.42,23575454.641,860478.61189,0,1353700000,1864109574.7,288800800.89,351436769.49,233451640.15,54543202.811,763289.56757,893585704.26,2015
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",714480974.78,177832694.92,630354596.53,2177538628.9,922396081.43,793452184.19,20400997.984,49975.68821258,0,67685000,2383917109.4,544185163.44,649767604.13,16914038.668,52991299.547,530883.6540503,1675771093.3,2016
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",1274331650.8,165350809.85,255659440.39,3185511752.9,661761774.61,752279460.43,19545043.713,81239.097677,0,67691622,2571547813.8,579249729.38,312443403.29,18144481.669,44660923.151,530883.6540503,2113367968.4,2017
"Petroleo e Gas","Petroleo, Gas e Biocombustiveis","00998","RPMG3","Tradicional",1877007924.5,175603118,184866214.05,3930279870.8,611667123.61,1056500374.4,14058564.97,67865.334057,0,67685000,2663585939.7,211299396.24,206789849.2,34327330.048,12408915.311,50250625.582,2240695117.4,2018
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",8520888934.6,86700223.167,313423889.59,2575328231.8,2640014296.9,3915089133.8,32868766.134,635677771.16,86316962.523,266012088,3305546405.9,6555954571.7,348010663.22,89846293.152,3517302910.9,2051142648.5,3635085572.4,2010
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",11162411358,137789873.42,123098253.27,3606016703,4451124380.2,4438994014.8,46010274.084,1038562988.5,129973117.91,266537557,3105270275.6,3336203230.8,227957931.89,291203870.25,5767941021.7,1136161345.6,5011203674.4,2011
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",12169242645,98185178.677,304111213.63,4398353928,4373608803.1,4012952931.6,52925799.738,1295466937.8,119275966.47,409630459,3397279914.2,2755267564.9,9976990.7388,351685597.39,6695833594.9,1002643959.6,5104770403.7,2012
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",10598077489,75224659.192,57308309.962,4522245107.2,2635533216.3,2976911133.5,27085288.003,512462582.06,23881951.957,419302197,3340008925.4,1193925192.6,272089549.19,299155296.15,4353167587.2,1247370681.4,1818742543.6,2013
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",8908046781.1,55062825.518,812528550.11,4138985901.5,2353142517.4,2121134107.7,13190837.206,365593182.87,0,83689139,2325536991.4,372148175.3,464634647.91,388618119.77,3183253603.5,43607417.67,69703133.203,2014
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",6235256771.6,37369187.54,661437819.59,3579734438.6,1151705583.2,1453261853.5,19229207.988,173304659.27,0,83689139,1453178887.3,63482282.452,395020129.7,323989161.09,2282074615.4,472150303.46,1068588801.3,2015
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",5371906709.7,25596310.89,573584177.98,2978949376.7,1574938087.5,599933190.36,22137229.406,51164743.947,0,16737828,796898999.43,50394351.86,348070353.09,282855181.46,2277486234.7,157929037.47,751013201.88,2016
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",4159499210,17434993.549,367082654.01,2168332175.5,1590447061.3,353149607.17,19263414.841,32032034.62,0,16737828,407932921.89,130356238.06,472060899.22,277400106.12,1900798828.6,37145765.022,589930164.44,2017
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",2654313446.9,13178403.791,641117546.35,1038404344.1,1872031829.3,155280060.65,11533974.543,49457123.215,0,16818913,247912065.31,93069724.475,457762119.04,186922011.63,1675015632.3,95818543.114,269978739.7,2018
"Construcao","Consumo Ciclico","01630","RSID3","Novo Mercado",2028091542.5,8001830.0075,311413726.77,1722829835.7,868524875.13,60848541.947,7993822.1716,25399854.446,0,16908256,549091300.72,154354334.62,296457091.3,155871524.51,1464730278.3,88628725.61,885460447.04,2019
"Veiculos e Pecas","Bens industriais","01343","RSUL4","Tradicional",329674140.91,203074818.31,7888503.8722,136277487.05,146053966.18,198837288.67,11162882.856,418254.00759,0,1600000,47342687.688,99296155.209,24095430.079,39682473.852,160397912.38,8770003.3544,52926628.642,2010
"Veiculos e Pecas","Bens industriais","01343","RSUL4","Tradicional",304967680.95,187356489.64,4567075.5279,183607701.36,86929330.707,223976017.81,10326378.377,700942.04746,0,1600000,34430648.876,75562278.911,30500366.681,47520115.771,143369246.95,9861691.3507,92588498.978,2011
"Veiculos e Pecas","Bens industriais","01343","RSUL4","Tradicional",269226485.9,175595923.98,22985957.771,178511115.23,81170041.115,161685199,9577851.9776,121219.92007,0,1600000,9545329.56,36917736.93,3104412.5873,42084008.35,107112582.3,19690845.554,109678896.7,2012
"Veiculos e Pecas","Bens industriais","01343","RSUL4","Tradicional",258717889.36,163904725.56,8387296.862,200672602.74,57419973.092,189021950.9,8866052.5325,62810.510699,0,1600000,6720786.032098,24956699.201,18494205.928,35679161.655,87116782.551,13835061.823,131195803.17,2013
"Veiculos e Pecas","Bens industriais","01343","RSUL4","Tradicional",243381178.01,153940323.31,9249064.5527,126202311.81,107342143.02,178459329.78,8038330.3899,49975.68821258,0,1600000,9836723.1713,21030439.291,9562569.9319,49725363.646,82239413.152,813277.55249,60463250.815,2014
"Veiculos e Pecas","Bens industriais","01343","RSUL4","Tradicional",207832845.11,132793421.04,71460022.683,167312125.03,103092686.14,135347596.54,7047390.9453,71113.934867,0,1600000,62571966.057,16378786.411,2421935.515381,54716246.719,53335451.15,17971676.573,124614133.29,2015
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",8843119487.2,7301786815.2,225808839.93,743622298.48,4467221083.5,2466655509.3,239836179.52,160704520.9,60610171.387,414082182,3632276105.2,1998429074.2,520366307.71,246321616.16,1688343123.4,116542896.56,106674768.14,2010
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",8705556285.9,7164331796.2,444779021.17,894596063.3,4196103513.9,2726156068.7,231892907.9,219501253.84,54618718.604,414082182,3614856708.7,2900431491.2,773946413.38,235959310.53,1485058378.9,388741207.84,132997495.09,2011
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",9123674937.8,7036848882.7,496345310.79,893881603.8,4639274084.3,3138997221.8,219727366.34,324004585.15,164817699.13,414082182,3590519249.7,5447676939.7,845547378.1,231611353.39,1419868141.6,370430336.25,56352479.917,2012
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",9418822713,7110370345.8,562369022.28,759451655.39,3680811777.5,3308270076.4,223712893.85,204876719.59,287228278.06,476620206,4978559280.1,5052036100.5,896851741.23,182655756.69,2045975617.6,13692691.334,79587896.001,2013
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",9905902921.1,134243265.68,553010371.37,1002798768.7,3917076562.6,3432870783.9,229576447.43,90589937.183,170498391.93,476620206,4986027589.8,4167410533.1,866746616.37,180960814.12,2456220200.2,242195366.87,270088163.45,2014
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",9771854682.5,154131157.2,519657967.65,878850896.96,3938369123.5,3521544276.1,230164991.13,194137486.49,226727817.61,476620206,4954634662,1954049178.8,829411304.21,250644619.13,2768712012.7,89506368.888,3796578.852074,2015
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",10542413919,146378693.82,699005432.28,1078669175.6,4101529484.2,3877834409.2,242103365.59,711810278.4,220302900.4,503735173,5362215259.9,4999094327.3,1063668671.4,272987543.79,3024269811.8,432534610.67,379051546.15,2016
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",10964755441,140754860.64,743253255.08,1361180579,4022282041.3,4191288610.5,267852887.36,578301058.41,304706191.63,503735173,5581292821.4,6322061486.6,1230761497.9,340174098.48,2942846235.4,611875552.7,18878883.111,2017
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",11256584909,176210773.76,931829667.64,1418732117,3868639354,4345683580.6,283350298.67,341022259.56,311551999.26,503735173,5969213438.3,6517545325.5,1431061682.1,276673393.88,2893483413.1,398814289.88,307275439.13,2018
"Outros","Utilidade Publica","01862","SAPR11","Nivel 2",11951298669,298007608.52,1081091877.7,1292647891,4478689519.1,4727451939.8,337772519.56,274327436.83,394986505,503735173,6179961259.6,9854219113.9,1635885758.5,246157872.15,3083448237.7,431369106.36,120758165.13,2019
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",38814388492,343908107.98,2716896382.1,5835203299.7,16845911684,15381032844,920118824.28,3312711713.6,663905750.8,227836000,16133273509,16169492040,4452687173.3,1204521551.3,13679558878,394271889.35,121790234.68,2010
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",39144102382,284108396.62,1914164774,6189797047.5,16454167088,15532508090,1202716418.9,3351502768,661706503.43,227836000,16500138247,18547281866,3683849433.1,1696483153.2,13179168702,958339545.34,393422499.36,2011
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",39125491328,290794761.93,2826345917,5555699636.6,16250751355,15873350873,1091755383.8,2832368477.4,855494803.01,227836623,17319040336,29258597014,4203291858.8,929543912.96,13120215874,460921006.59,632104229.82,2012
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",39464952129,278454347.61,2684882736.7,4148817080.1,17267463614,15794145380,1215834221.9,2487297619.5,696036768,683509869,18048671435,25243783117,4381165721.2,1215384777.8,13190310535,615597440.63,393202171.71,2013
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",39818383788,399876766.92,1184477103.5,4565603759,17800889207,14708801393,1317602768.5,2260112747.5,613196845.47,683509869,17451890822,15250925483,2506349579.1,1387848961.2,14148100302,351640225.9,347782404.48,2014
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",39950165876,385290558.18,635615164.61,4433143140.1,19259658975,13880929250,1272977361.5,1942849293.8,239553215.76,683509869,16257363761,15335532574,3607836295.1,3380840615.1,15552143462,221299453.91,343697202.91,2015
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",40974876445,337191307.65,3286348202.1,4797783932,18982925116,15721099370,1278617912.8,2103350140.4,155445680.13,683509869,17194167397,21943477497,3824400409.6,279186458.67,13341375087,967688638.69,533997655.52,2016
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",42836232359,276267091.5,2728886282.3,5168843005.6,18697508703,15823462234,1410199167.3,2472969043.1,829649410.68,683509869,18969880650,25416890662,4291231114.9,849906108.89,13107620784,1435421199.2,214249164.34,2017
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",45485558251,279408888.89,2960043644.5,5636614832.8,19435376687,16794158118,1453927079.3,3162723986.7,682195911.01,683509869,20413566731,22479672402,5404852628.8,1799864877.2,13732598374,1741369135.6,212585548.72,2018
"Outros","Utilidade Publica","01444","SBSP3","Novo Mercado",46503304744,314700943.4,3370815434.3,6459745035.6,18386584771,18001268729,1781837576.4,2255416986.6,740720815.39,683509869,21656974937,41433901862,5717217452.2,1408764514.3,13257682001,924743886.95,1558811339.1,2019
"Textil","Consumo Ciclico","00354","SCLO4","Tradicional",202030016.47,146962127.27,43506748.542,116444581.87,180624076.31,66739008.996,6527095.4093,49975.68821258,0,1600000,95038641.709,15296545.912,20667746.837,27488119.957,111298891.13,26646612.89,103575355.97,2010
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",2741160609.4,101872851.9,75595348.136,547606280.77,693072095.45,1208042326.7,49137915.05,478216147.27,21428799.736,226471052,1500167748,2427210084.2,236010942.42,150538256.91,438223335.5,259871134.89,596883445.46,2011
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",2744816651,99494945.13,148034653.37,516461904.35,682485889.52,1306106203.2,55184629.468,452197607.21,16963397.352,227029787,1538115217.1,4476002076.1,275451572.29,100016782.1,428816945.56,1166372.1577,581177080.46,2012
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",4512734200.1,113276662.36,101480848.45,696560188.92,1600593265.2,1446724263.5,85736347.105,503070317.03,34382473.557,261227651,2200728153.9,4059421692,288869726.07,139137843.3,1066417787.4,688713062.45,579881988.46,2013
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",4407999751.5,139982119.38,64111194.159,528187041.69,1812173900.7,1659411518.1,102875675.17,484121827.46,33055797.295,260811951,2055898754.1,3889869651.3,272706392.47,212150008.26,1127526687.1,56604117.654,758046824.52,2014
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",4347705673.5,137936143.76,719856731.85,1117465408.8,2122611098.4,1402888297.8,109012921.22,319181859.09,16080045.906,260811951,1093674241.9,4219525331.8,158766600.52,208122041.78,1876765484.6,117008497.96,750947744.17,2015
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",3876446093.1,141059603.34,79115059.032,1603531822.9,1332957384.3,2084206990.3,46466771.577,673905346.81,983529.93836,261250706,929952089.21,2286894492.7,134924249.91,372146764.54,1818079623.5,87308911.625,145997325.07,2016
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",4061054754.6,153916677.65,12341843.719,1367694871.4,1773793956.1,2027276188.6,61214201.694,700027555.99,0,259798723,916722558.76,4153624162.6,290421108.69,311056922.69,2034253002.3,120508994.3,601758577.07,2017
"Outros","Consumo Ciclico","02255","SEDU3","Tradicional",3744017719.1,219582986.71,417075285.15,1293724171.7,2039187279.4,1949234389.3,55504446.52,405671820.86,1690368.8591,262128889,408176573.73,6021049563,207955044.78,265187447.12,2080886872.9,338060198.74,122370594.04,2018
"Outros","Consumo Ciclico","02322","SEER3","Novo Mercado",1121328131.7,440395197.87,162358191.21,129029538.44,362286838.35,637542037.28,27439818.441,303249145.66,47505682.926,125213244,630011754.94,4107125185.5,191750718.64,43434166.043,150516316.26,15900829.73,438233120.52,2013
"Outros","Consumo Ciclico","02322","SEER3","Novo Mercado",1638574560.2,689694781.45,280533533.05,257991315.72,558580010.87,924863167.92,32298924.476,96082184.138,38347348.339,125213244,822003233.6,4860067805.1,300845795.79,54367604.385,141585063.2,155477680.23,213389600.66,2014
"Outros","Consumo Ciclico","02322","SEER3","Novo Mercado",2191006110.5,725953566.53,190899431.99,320920594.8,972588544.97,1209246238.4,66491529.1,82965072.112,14450351.564,124835744,897496970.68,1139286990.9,258496782.78,127253645.51,453616826.8,48349179.084,268685039.18,2015
"Outros","Consumo Ciclico","02322","SEER3","Novo Mercado",2250927581,696407218.27,256975631.78,407069883.15,784054009.22,1254926215.4,67215684.914,69177169.224,25778074.359,124835744,1059803688.6,2598976011.5,331183077.14,155299600.29,388938140.75,198489053.85,375957106.72,2016
"Outros","Consumo Ciclico","02322","SEER3","Novo Mercado",2716498944.6,722307649.33,213902544.18,319743007.01,762886037.02,1334254692.4,70504704.904,302519235.12,37081856.932,138434500,1633869900.6,4693453307.3,277334031.65,145934665.5,341052563.93,224960810.16,1050989123.4,2017
"Outros","Consumo Ciclico","02322","SEER3","Novo Mercado",2536660015.6,720302818.12,210151793.44,425218081.15,576074366.1,1318138986.7,79713577.302,328604991.59,61112211.278,128721560,1535367568.3,2089855807.1,246074480.88,105943006.87,319716720.99,265280370.42,768834884.63,2018
